id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
111700,1.084797,tcp,http,FIN,10,10,816,1142,17.514797,62,252,5420.368652,7581.141602,2,2,120.403333,110.107,6643.247942,192.994703,255,3379332469,2468897881,255,0.164063,0.093825,0.070238,82,114,1,126,2,1,2,2,2,2,0,0,4,2,2,0,Exploits,1
61801,0.236976,tcp,http,FIN,10,6,1314,268,63.29755,254,252,39936.53516,7561.947266,2,1,26.330667,40.399,1257.940771,67.604648,255,101462928,1831038218,255,0.066612,0.016992,0.04962,131,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
88402,0.236957,tcp,http,FIN,10,6,818,268,63.302625,254,252,24882.15234,7562.553711,2,1,24.441556,45.662,1229.509287,67.829664,255,1609897202,4184209931,255,0.067142,0.008639,0.058503,82,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
70797,1e-05,udp,-,INT,2,0,2050,0,100000.0025,254,0,820000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1025,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Worms,1
3082,0.003987,tcp,-,FIN,12,12,1064,2260,5768.748638,31,29,1958364.75,4157512.0,4,4,0.330909,0.312182,16.838933,0.373926,255,3241841202,3242113038,255,0.000642,0.000544,9.8e-05,89,188,0,0,3,0,5,1,1,1,0,0,0,2,6,0,Normal,0
112969,9e-06,udp,dns,INT,2,0,134,0,111111.1072,62,0,59555552.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,67,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,Exploits,1
113386,3e-06,udp,-,INT,2,0,92,0,333333.3215,254,0,122666664.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Worms,1
62451,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
85666,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,3,3,9,0,0,0,5,7,0,DoS,1
150085,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,16,16,16,32,0,0,0,16,32,0,Generic,1
68578,1.431707,pim,-,INT,8,0,480,0,4.889268,254,0,2346.848877,0.0,0,0,204.529578,0.0,483.199187,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,4,2,2,1,1,4,0,0,0,2,4,0,Exploits,1
102475,3e-06,ip,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,4,3,0,Analysis,1
99044,1.793116,tcp,ftp,FIN,24,22,1260,1644,25.095979,62,252,5389.500977,7004.566406,7,9,77.961565,82.687289,4245.354213,4547.182292,255,4237498380,814913166,255,0.107791,0.056025,0.051766,53,75,0,0,1,1,2,1,1,2,1,1,0,5,1,0,Exploits,1
93812,1.433953,tcp,-,FIN,10,8,564,354,11.855339,254,252,2834.123535,1729.484741,2,1,155.518778,181.630422,8606.506029,301.324531,255,1000388680,1086791668,255,0.306623,0.162531,0.144092,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
116465,0.499088,tcp,-,FIN,14,8,640,354,42.076749,254,252,9537.396484,4969.063477,4,1,37.556617,65.892289,2535.796763,114.350453,255,3813048259,1786686239,255,0.082119,0.037834,0.044285,46,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
117131,3e-06,br-sat-mon,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,16,0,0,0,5,12,0,Backdoor,1
164868,0.694885,tcp,http,FIN,10,6,1294,268,21.586305,254,252,13412.29102,2578.843994,2,1,71.539667,131.532594,4564.521772,227.002438,255,2867172519,1012940810,255,0.118788,0.037217,0.081571,129,45,1,0,1,1,2,1,1,1,0,0,1,1,1,0,Worms,1
129449,5e-06,ip,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,4,3,0,Analysis,1
101731,3e-06,etherip,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Exploits,1
34682,0.001064,udp,dns,CON,2,2,146,178,2819.548997,31,29,548872.1875,669172.9375,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,2,6,0,Normal,0
111131,0.829855,tcp,-,FIN,10,8,598,354,20.485506,254,252,5196.088379,2988.473877,2,1,85.404778,113.20543,5032.934296,191.121828,255,5035816,4073586418,255,0.105078,0.037407,0.067671,60,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
78276,0.920688,tcp,http,FIN,10,8,828,1968,18.464453,62,252,6482.109375,14962.72363,2,2,102.286222,120.367289,5466.064705,226.350203,255,2695033548,1088306174,255,0.13416,0.078111,0.056049,83,246,1,555,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
106334,2.373491,tcp,-,FIN,138,26,176829,1128,68.675212,254,252,591695.5,3657.060303,66,1,17.318241,92.141602,2141.595373,149.950016,255,2488633373,409113531,255,0.16325,0.06995,0.0933,1281,43,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Fuzzers,1
128480,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,8,7,7,7,0,0,0,8,7,0,Generic,1
59836,0.852408,tcp,-,FIN,10,6,518,268,17.597207,254,252,4382.87793,2102.279785,2,1,91.588556,154.650406,5499.315165,267.0525,255,889986665,3520660826,255,0.13515,0.07915,0.056,52,45,0,0,6,1,1,1,1,1,0,0,0,3,1,0,Shellcode,1
70583,8e-06,bbn-rcc,-,INT,2,0,180,0,125000.0003,254,0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,11,10,10,10,0,0,0,10,10,0,DoS,1
112123,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.764,0.0,10.954521,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
54548,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Analysis,1
145386,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,51,2,51,51,27,51,0,0,0,51,51,0,Generic,1
64436,0.533096,tcp,http,FIN,10,8,860,1350,31.88919,62,252,11615.16797,17737.89258,2,2,59.232889,62.075285,3108.850241,90.036453,255,497724488,1572125766,255,0.123493,0.07337,0.050123,86,169,1,232,2,1,2,1,1,2,0,0,4,1,2,0,Analysis,1
64979,0.637235,tcp,-,FIN,10,6,534,268,23.539197,254,252,6038.588867,2812.149414,2,1,70.803889,108.866203,3584.085331,170.621516,255,4075910612,2595117951,255,0.188804,0.092135,0.096669,53,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
102760,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,4,4,4,5,0,0,0,6,5,0,DoS,1
51261,0.25524,tcp,-,FIN,10,6,518,268,58.76822,254,252,14637.2041,7020.843262,2,1,26.392222,43.299801,1307.106677,61.789508,255,3702404035,35319308,255,0.075031,0.038733,0.036298,52,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
49232,0.661595,tcp,-,FIN,10,8,756,354,25.695479,254,252,8234.645508,3748.516846,2,1,67.591222,82.855141,4827.625574,114.674688,255,797963415,1724142680,255,0.123495,0.081606,0.041889,76,44,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Fuzzers,1
153391,0.904247,tcp,-,FIN,8,8,364,442,16.588388,254,252,2822.237793,3423.843262,1,2,129.178138,108.27943,8458.909211,214.912422,255,674044735,117292318,255,0.126574,0.086027,0.040547,46,55,0,0,1,1,2,1,1,1,0,0,0,1,3,0,Backdoor,1
172310,0.557361,tcp,http,FIN,10,8,820,1144,30.500878,62,252,10592.77539,14367.70801,2,2,61.929,67.10157,2967.714761,96.348094,255,1053832473,3359236184,255,0.151947,0.086882,0.065065,82,143,1,170,3,1,18,2,1,5,0,0,1,2,3,0,Analysis,1
131749,1.043795,tcp,-,FIN,10,8,564,354,16.286723,254,252,3893.484863,2375.945557,2,1,115.861333,141.586859,7147.368177,208.368531,255,1537903317,1442316099,255,0.0979,0.052678,0.045222,56,44,0,0,1,1,2,1,1,1,0,0,0,1,3,0,Reconnaissance,1
172633,1.286788,tcp,-,FIN,16,10,860,556,19.42822,254,252,5017.143555,3114.732178,4,3,85.785867,133.969672,4750.059085,195.781469,255,370247436,3327501056,255,0.183396,0.080111,0.103285,54,56,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
57704,0.221624,tcp,-,FIN,8,8,364,390,67.6822,254,252,11514.99805,12345.2334,1,2,31.660571,26.309143,1695.081396,39.532254,255,3271638654,401716713,255,0.058356,0.01291,0.045446,46,49,0,0,1,1,1,1,1,1,0,0,0,9,2,0,Backdoor,1
50008,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0,DoS,1
62333,0.369989,tcp,http,FIN,10,6,864,268,40.541745,254,252,16822.12109,4843.387207,2,1,37.546333,68.219797,1970.623824,100.47325,255,535790068,713035468,255,0.063558,0.028886,0.034672,86,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
136025,5e-06,udp,-,INT,2,0,790,0,200000.0051,254,0,632000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,395,0,0,0,7,2,7,7,1,7,0,0,0,7,7,0,Fuzzers,1
48262,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,5,4,4,8,0,0,0,13,8,0,Backdoor,1
97468,0.194372,tcp,http,FIN,10,6,1294,268,77.17161,254,252,47949.29297,9219.43457,2,1,19.161889,36.138398,981.855536,53.099258,255,400511235,2045070223,255,0.064798,0.013671,0.051127,129,45,1,0,1,1,1,1,1,1,0,0,1,37,1,0,Worms,1
139448,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,17,14,14,36,0,0,0,16,31,0,Generic,1
126618,0.908964,tcp,-,FIN,10,8,688,354,18.702611,254,252,5456.761719,2728.380859,2,1,100.873889,118.847859,7034.073078,162.142672,255,2072619692,268430613,255,0.112566,0.077021,0.035545,69,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
161215,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,16,16,16,33,0,0,0,16,33,0,Generic,1
69358,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,3,7,0,Backdoor,1
48769,0.175807,udp,-,CON,2,2,76,122,17.064167,254,60,1729.168945,2775.77124,0,0,0.004,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,38,61,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Backdoor,1
48779,4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,10,2,14,7,1,10,0,0,0,7,10,0,Fuzzers,1
2070,0.018155,tcp,-,FIN,16,18,1540,1644,1817.681156,31,29,636298.5625,684329.4375,4,4,1.188333,1.040941,71.907611,2.127177,255,3042555140,901742209,255,0.000564,0.000453,0.000111,96,91,0,0,10,0,18,7,1,7,0,0,0,9,18,0,Normal,0
83710,1e-06,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,6,4,4,14,0,0,0,6,11,0,Analysis,1
147013,9e-06,udp,-,INT,2,0,166,0,111111.1072,254,0,73777776.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,83,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
49960,0.338518,tcp,http,FIN,66,14,78481,612,233.370165,254,252,1826597.125,13446.84766,30,1,4.991231,25.489846,514.881352,38.656297,255,2381717425,307268346,255,0.05277,0.007146,0.045624,1189,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
59073,0.25023,tcp,http,FIN,14,6,7338,268,75.93014,254,252,217847.5625,7161.411133,4,1,16.586616,42.018602,973.869721,54.580199,255,3930182043,1886543548,255,0.075571,0.040128,0.035443,524,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
75553,8.669847,ospf,-,INT,40,0,10880,0,4.49835,254,0,9788.408203,0.0,0,0,222.303766,0.0,256.207656,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
97729,0.64138,tcp,http,FIN,10,8,798,1070,26.505347,62,252,8968.162109,11687.29883,2,2,71.264444,87.741711,3811.447399,186.693531,255,2074078590,670436051,255,0.156911,0.026545,0.130366,80,134,1,133,2,1,1,1,1,2,0,0,1,2,2,0,Analysis,1
119414,0.383792,tcp,http,FIN,10,8,792,2258,44.294825,62,252,14862.2168,41188.97656,2,2,42.643556,48.844668,2163.239525,65.08434,255,2987403014,2466230418,255,0.070328,0.050339,0.019989,79,282,1,728,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
145648,4.371233,ospf,-,INT,42,0,2688,0,9.379505,254,0,4802.306152,0.0,0,0,106.615437,0.0,160.486734,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,37,1,0,Backdoor,1
85291,0.55592,tcp,http,FIN,10,6,1306,268,26.982299,254,252,16923.29883,3223.485352,2,1,60.007111,92.002398,3073.767635,149.099469,255,3957066799,1972845845,255,0.17324,0.095905,0.077335,131,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Worms,1
104970,2e-06,udp,-,INT,2,0,322,0,500000.0013,254,0,644000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,161,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
48922,1.4e-05,udp,-,INT,2,0,168,0,71428.57045,254,0,48000000.0,0.0,0,0,0.014,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
88255,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,14,0,0,0,5,12,0,DoS,1
109247,0.494384,tcp,-,FIN,10,6,504,268,30.340788,254,252,7346.516113,3624.712891,2,1,54.827889,70.893,2980.653041,104.89768,255,2155337560,464916040,255,0.178749,0.139912,0.038837,50,45,0,0,4,1,1,1,1,4,0,0,0,1,5,0,Fuzzers,1
8615,0.001147,udp,dns,CON,2,2,146,178,2615.518738,31,29,509154.3125,620749.75,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,5,2,2,3,0,0,0,2,3,0,Normal,0
102915,4.304649,tcp,smtp,FIN,96,30,105248,2122,29.038373,62,252,193561.8906,3813.551514,45,8,45.309179,146.796484,6117.155805,300.741656,255,1164840131,2393734088,255,0.094037,0.047543,0.046494,1096,71,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
103235,0.997398,tcp,ftp,FIN,20,22,1096,1610,41.10696,62,252,8357.74707,12328.07715,7,9,52.443789,46.594239,2917.861157,2320.03218,255,1191311692,2861006132,255,0.036634,0.018909,0.017725,55,73,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
168944,0.258671,tcp,http,FIN,10,6,1022,268,57.988722,254,252,28453.13281,6927.719238,2,1,26.850333,43.196,1347.212612,62.070973,255,605886437,1018502068,255,0.076541,0.042682,0.033859,102,45,1,0,1,1,3,1,1,1,0,0,1,1,1,0,Worms,1
87767,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,14,0,0,0,4,12,0,Backdoor,1
85735,3e-06,ib,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,3,3,12,0,0,0,5,8,0,Backdoor,1
62996,1.254823,tcp,-,FIN,10,8,564,354,13.547728,254,252,3238.703857,1976.37439,2,1,139.287889,168.518578,8137.833193,261.354469,255,433649870,951248668,255,0.153938,0.075187,0.078751,56,44,0,0,2,1,1,2,1,2,0,0,0,25,1,0,Reconnaissance,1
97701,0.91933,tcp,http,FIN,10,10,792,1146,20.667225,62,252,6204.518555,8980.453125,2,2,102.085444,96.606336,5916.687236,197.092547,255,155725727,2270112193,255,0.082415,0.049868,0.032547,79,115,1,128,3,1,1,1,1,3,0,0,1,1,3,0,Analysis,1
87438,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,5,4,4,14,0,0,0,5,11,0,Exploits,1
64703,3.972266,tcp,http,FIN,46,232,2298,308276,69.733498,254,252,4529.404785,618182.1875,2,114,88.272579,16.73787,4337.908189,2139.380744,255,4155753283,861806558,255,0.402079,0.10515,0.296929,50,1329,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Worms,1
69725,0.983154,tcp,http,FIN,10,6,1072,268,15.25702,254,252,7852.279297,1822.705322,2,1,102.216,172.346,5505.64825,266.730375,255,4127491107,1011553448,255,0.222525,0.121423,0.101102,107,45,1,0,1,1,2,1,1,2,0,0,1,2,2,0,Backdoor,1
118241,9.94895,tcp,-,FIN,10,8,2516,354,1.708723,254,252,1821.297729,249.272537,2,1,1105.438889,1405.139,74131.86997,2346.52425,255,2886942409,4197454528,255,0.218321,0.112232,0.106089,252,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
116136,0.79954,tcp,-,FIN,16,8,9712,354,28.766541,254,252,91102.38281,3101.783691,5,1,50.478266,108.80643,4760.363399,144.213828,255,2590712159,3641163446,255,0.105687,0.037886,0.067801,607,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
64648,0.573925,tcp,-,FIN,10,6,534,268,26.135818,254,252,6704.708496,3122.359131,2,1,59.929667,94.388,3178.545459,149.586516,255,24765624,3699212347,255,0.148751,0.101982,0.046769,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
146297,7e-06,any,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,4,4,0,Exploits,1
155871,15.602136,ospf,-,INT,20,0,900,0,1.217782,254,0,438.40152,0.0,0,0,821.165062,0.0,987.040687,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,2,2,3,2,2,3,0,0,0,3,2,0,Analysis,1
121049,0.3844,tcp,-,FIN,10,6,568,268,39.021851,254,252,10655.56641,4661.810547,2,1,39.759111,67.007,2010.642927,97.341914,255,493882607,3661111647,255,0.126035,0.049357,0.076678,57,45,0,0,4,1,1,1,1,1,0,0,0,3,2,0,Shellcode,1
120340,0.633092,tcp,-,FIN,10,8,564,354,26.852338,254,252,6419.288574,3917.282227,2,1,70.343556,88.451711,5355.56967,140.570984,255,1454245678,375813139,255,0.05976,0.009149,0.050611,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
81602,1.9e-05,udp,-,INT,2,0,392,0,52631.58129,254,0,82526320.0,0.0,0,0,0.019,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,196,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
53820,9e-06,sdrp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,7,0,0,0,3,6,0,Fuzzers,1
167833,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,Generic,1
30934,0.001769,udp,-,CON,4,4,520,304,3957.037951,31,29,1763708.375,1031091.063,0,0,0.449,0.232,0.627911,0.322444,0,0,0,0,0.0,0.0,0.0,130,76,0,0,8,0,3,1,1,3,0,0,0,9,7,0,Normal,0
97154,7.768967,ospf,-,REQ,20,0,5440,0,2.445628,254,0,5321.685547,0.0,0,0,465.277062,0.0,492.987781,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,4,0,0,0,1,1,0,Analysis,1
101825,9e-06,pim,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,5,0,0,0,3,4,0,Backdoor,1
108284,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0,DoS,1
113128,0.645989,tcp,-,FIN,10,6,500,268,23.22021,254,252,5572.850098,2774.041016,2,1,66.890889,108.786,3572.928925,165.266703,255,2693991121,1764858401,255,0.19287,0.10205,0.09082,50,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
28432,0.182161,tcp,http,FIN,10,6,962,268,82.344737,254,252,38032.28906,9837.451172,2,1,18.763778,35.176602,1002.777149,60.521445,255,3562770541,3973444079,255,0.052067,0.006275,0.045792,96,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Normal,0
64291,1.02814,tcp,-,FIN,10,8,564,354,16.534714,254,252,3952.769287,2412.123047,2,1,113.015111,144.658719,9356.206342,231.346016,255,2765200899,1051468651,255,0.063128,0.015521,0.047607,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
98692,0.30589,tcp,-,FIN,10,6,610,268,49.037237,254,252,14358.10254,5858.31543,2,1,29.037889,52.958602,1488.579048,69.250086,255,1924076717,3888531035,255,0.104809,0.041092,0.063717,61,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
115890,59.656837,ospf,-,REQ,48,0,5184,0,0.787839,254,0,680.693115,0.0,0,0,1311.15075,0.0,1516.451375,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,Backdoor,1
70825,8e-06,leaf-1,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,4,4,4,13,0,0,0,5,13,0,DoS,1
36392,1.037763,tcp,http,FIN,14,18,1684,10168,29.871946,31,29,12056.70313,74036.17188,3,5,79.799387,61.010588,8768.659313,7678.812297,255,226881020,228500193,255,0.000741,0.00058,0.000161,120,565,1,3924,1,0,2,1,1,1,0,0,1,2,2,0,Normal,0
143280,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,30,30,14,30,0,0,0,30,30,0,Generic,1
98207,2e-06,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
57606,9e-06,encap,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0,Analysis,1
48152,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,3,3,7,0,0,0,6,7,0,Backdoor,1
84466,0.19703,tcp,http,FIN,10,12,786,7410,106.582758,62,252,28746.89258,275815.875,2,4,21.892222,16.985455,1146.911837,1564.983267,255,2653803211,125129794,255,0.05695,0.005941,0.051009,79,618,1,3222,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
87257,3e-06,sccopmce,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,5,5,17,0,0,0,6,14,0,DoS,1
85424,1.1e-05,udp,-,INT,2,0,1498,0,90909.0902,254,0,544727296.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,749,0,0,0,39,2,14,14,1,39,0,0,0,14,39,0,Normal,0
85179,0.469675,tcp,http,FIN,10,8,1022,354,36.195241,254,252,15670.41016,5280.24707,2,1,50.286556,64.476855,3469.698475,127.04825,255,3636510647,925067762,255,0.080499,0.018329,0.06217,102,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
